ORF,Ara+2_R_seg1,Ara+2_R_seg2,Ara+2_R_seg3,Ara+2_R_seg4,Ara+2_R_seg5,Ara+2_2K_seg1,Ara+2_2K_seg2,Ara+2_2K_seg3,Ara+2_2K_seg4,Ara+2_2K_seg5,Ara+2_15K_seg1,Ara+2_15K_seg2,Ara+2_15K_seg3,Ara+2_15K_seg4,Ara+2_15K_seg5,Ara-1_R_seg1,Ara-1_R_seg2,Ara-1_R_seg3,Ara-1_2K_seg1,Ara-1_2K_seg2,Ara-1_2K_seg3,Ara-1_15K_seg1,Ara-1_15K_seg2,Ara-1_15K_seg3
yhfG,0.0050620629403247,0.0096960663040276,0.0041104858262395,-0.0035074531097372,,-0.0129149205964524,0.0151408068598715,,0.0320561472033228,,0.0387699398131966,,,-0.0119740757421525,,,0.0104148133010813,,,,,,,
yhfK,0.011570863211155,-0.0122391093036997,0.0139886212037888,0.0080715162810201,-0.0001538810451404,0.0047049698628496,0.0077862398579067,0.0058990539040026,-9.58653147832432e-05,0.0072277919047647,0.0024984478837633,-0.0063998041313527,0.0053626423255866,0.002858868825819,-0.0001691083769201,0.00213374959462,-0.0121329754004855,-0.002311436029088,0.0049463330512557,2.60903127874159e-05,0.0046794733196691,0.0031278380142668,0.0130750063124475,0.0044154897402767
yhfL,0.0008044599296825,0.0159180715105744,0.0096373044398902,-0.0187093858390814,0.0003125882197835,0.0203446185474272,-0.011554809740588,0.0144290022585838,0.0691270020738461,0.0150523401948298,,,-0.0100178826397346,,-0.0473280661683862,-0.0003376287804208,0.0118483132142904,0.0014300710886207,-0.0925223803761188,0.0123940809917727,0.0109551367671839,0.018386345194773,,
yhfS#1,-0.0064545656702891,0.0088662034584281,0.0117567007456412,-0.0095283827501838,-0.0087735987052516,-0.0501298690952448,0.0422581025264358,0.0016138650007317,0.0179891205170378,-0.0024669814539446,-0.0041477997378975,0.0207299111153107,-0.0261840740479603,-0.0147147081401293,0.0068110900134885,-0.0401535281091939,-0.0021621796930982,-0.0036177338623907,0.0161953657097694,0.0102373032689204,0.0079792582120711,0.0077564262877071,-0.0019794824185459,0.0065926165801563
yhfS#2,0.0212862808197771,-0.0060828752291855,,-0.003305743069497,-0.0068989724217701,0.0189783470590985,0.0042556812288133,,0.0139007111037467,0.0082083868525166,0.0010472553384293,0.0002278025869293,,-0.016920511255621,-0.0049278069542218,-0.0328696791624273,,-0.0188836641195872,0.0120895722690682,,0.0072279806612097,-0.0321717546228635,,0.0023749700090237
yhfT,0.0076268207946661,0.0072318080442902,-0.0008586187384548,0.0087886265849809,0.0077205994214295,-0.0064477324749993,0.0056271256429238,0.0151764299594466,0.0157741299142652,-0.0002576791661395,-0.0250730628843903,0.0114798769964882,0.0011089858347487,0.0003408582913649,0.009837833304599,-0.0452810005540189,0.005620438801479,-0.0013489807778662,-0.0776305795030578,-0.0024384348778599,0.0056576323742233,-0.0438000309534922,,-0.0001802822976018
yhfU,-0.0262185994773711,0.0148538396609053,0.0051986568094302,-0.0136581223554772,-0.0090056660344802,-0.0296894058482206,0.0040188623682313,0.0115058574265375,0.0021560995639644,-0.0053321396679701,0.0083365656263156,-0.0013573149371443,-0.0157093141421836,0.0010962061865495,0.0052452638150406,-0.0204266226778107,0.0083498954500259,-0.0022485809764952,,-0.0012881176953347,,,0.0085190746184147,-0.0026860941498357
yhfW,0.0181337089906522,0.0053716517232833,0.00275142322634,0.0005020350268357,0.0050065860526528,-0.0056443952717805,0.0006849612621418,-0.0133065628311538,0.0019167247498537,0.0064123612039731,0.0246315122971738,-0.0036018482579505,-0.0007270140642046,0.0044008291465734,-0.0086557237382881,-0.0316825046666004,0.0103970844040987,-0.007984774484562,0.0113074038174758,-0.0028286095282232,-0.0021292076390357,0.0084383469636972,0.0098666985958509,-0.0039958242461157
yhfX,-0.0017343725485321,0.0087486336870553,-0.0037647540614589,-0.008323667273667,0.0021762085243232,0.0102349736536479,-0.0020261114611175,0.0069298295404761,-0.0434996605068651,0.006721667228728,-0.000750089000955,-0.0327707191314598,-0.0167575709239637,0.0057465631482792,0.005880081649889,-0.0152782003559009,0.0034525106754438,0.0063772698792624,-0.0095350996682889,-0.0128779907666905,-0.0036582345046628,0.0003280931754386,0.0068125706223233,0.0073854153238921
yhfY,-0.0029539352083747,,0.0076179701827764,-0.0040647080640045,0.0023917686369499,-0.0214852860659834,,-0.0007228535402531,0.0040735853513073,-0.023219085759602,0.0155411904244122,,-0.0351241932803337,-0.0433432645643214,,,-0.0109045452113167,,,-0.0007932344913987,0.0010478652668029,,0.0103960647178144,
yhfZ,0.0021294558036095,-0.0262430645935795,-0.0024574194751571,0.0089805752701381,0.0039762889357173,-0.0068633557530656,0.0414835138117715,0.0053059380312637,0.0122982665313463,-0.0258542236274259,6.83056248831453e-06,,-0.0024916552954327,-0.0055096935440174,-0.0051604655898252,-0.0062525816649895,0.0063095067356876,0.0108412356588599,0.0151357415002696,0.0112331745235579,0.0082881229985196,0.0077377757952235,0.0089685801290039,-0.0794373678232346
yhgA,0.00358922285488,-0.0021229210616708,0.0064051085714197,0.002234267304553,0.0096829476004708,0.004061910186403,-0.003579500607147,-0.0204777981604345,-0.0059990234781645,-0.0100543721909603,0.0155273767937507,0.0071704868769185,-0.0032481109648152,-0.009227282847101,-0.0033683371074957,-0.0038141266859018,0.0059013068422971,-0.0015679978943522,0.0099414251241478,0.0064727405789684,-0.0024786579844645,-0.0014270924957777,0.0124834228848299,-0.006772938541134
yhgE,0.0132125943169068,0.0284336570044076,-0.0039635000763474,0.0088727521651909,-0.0009725706813079,0.0032011546768856,0.0031908223265075,-0.0013002616247198,-0.0012123062166992,-0.0043570581319345,-0.0056031508758177,-0.0312126161739689,0.0153722955591701,-0.0025903801439975,-0.0004139358949698,0.0007666450844194,-0.0099498923335393,0.0089511963497126,0.0032343856148967,0.0102337503103422,0.0015766342565981,0.0024875639206865,0.0043353738231629,0.0058320113735622
yhgF,-0.0162638011997524,0.007794919118401,0.0077386822126575,0.0081617059472575,-0.0198768497390976,0.0038433341297087,-0.0078107747576247,0.0073717960293674,-0.0105436425421055,0.0176453666296978,0.001215071505211,0.0058061815693068,-0.0051925741605405,0.0120526241211333,0.0132290786927798,-0.00331740407496,0.0116847117671884,-0.0058709369862234,-0.0544701597722301,-3.94809740652382e-06,0.0055596187854309,-0.0751528747312083,,
yhgG,0.012866240477474,0.0361650348349565,-0.0051323403619568,-0.0354556399142789,,-0.0423985193067751,-0.0096192308014088,,-0.0232744443363852,,0.0374997312431231,0.0049976488762517,,-0.0014752829235873,,-0.0147412346299509,,-0.0314708062849332,-0.0011266758775345,,0.0109545581359956,,,
yhgN,0.006672832633349,-0.0011395137810777,0.0070314548687934,0.0005292710461686,,-0.002556167401238,0.0145244178760173,0.0002370668655628,0.0201002843946743,0.0070418812192469,-0.0003110145076939,0.0079961772214536,0.0067834606661056,-0.0174007394781271,,0.0057678493330097,-0.0037509687096099,0.0013168829396338,0.0038330374736688,-0.0005049664795665,,0.0037948432413403,-0.0183775282640935,-0.0718074830815528
yhhA,0.0100691429941741,0.0442873094825987,0.0050485844080796,-0.0123967201265118,-0.0157526192786009,-0.0040199971383597,0.0673899767512897,-0.0224537490088012,0.0092137122675783,-0.0005442629882857,0.0087235511215155,0.0029675909812833,-0.0191092519254184,-0.0112755255133611,-0.0064744904576443,-0.0013485713522098,,-0.02735811962886,-0.0112999439774055,-0.0229440233129862,,,,
yhhF,,,-0.0229325859930658,-0.0554089158863441,,0.0216727245228754,-0.000270005056881,-0.0075307403670066,0.0100172193761921,0.0020928450211766,,,0.0068582836087115,0.0094214416882624,0.0132348779728718,-0.0019574194989781,-0.0211753494688729,-0.0163217403185942,-0.002275032152402,-0.0099302726509669,-0.0123352743377834,-0.0249003002254608,-0.0279613870208698,
yhhH,,-0.0479369583068916,-0.0103429365507805,,,0.0230449268388687,,0.0031889394778342,,0.016690535136501,,-0.0709143811463729,-0.0102509114686864,,,,-0.003534860177939,,,,,,0.0129478066355647,
yhhI#1,,0.010537982522761,,,-0.0266312155880164,,0.020976618031023,,,-0.0003320453663685,,0.0173380103700016,,-0.0068901006177527,0.0231145723295715,0.0049415853421583,,0.0112502384258142,,,,,,-0.0446441740534206
yhhI#2,,0.0073314753667987,,,,,0.0632426513732141,,,,0.001412772519981,,,,,0.0011533753398146,,,,,,,,
yhhI#4,,-0.0218948370734601,,,-0.0144874739932987,,0.004509974046096,,,,,,,,-0.0457640036307546,,,-0.0145021966863181,,,,,,-0.0251499160715837
yhhI#5,0.0379304320145965,0.0152044525338971,0.0462824162205188,,0.0076879390611322,,0.0312334642625165,-0.0946434952893984,,0.0275715910028478,0.0221205704661349,0.0365213825663329,,,0.0362422516351553,,,-0.0144442911739702,,,,,,
yhhI#6,,,,,-0.0307590461677372,,,0.0366838184695742,,-0.0038133599969373,,,,,-0.0056016874231027,,,,,,0.0205376500866309,,,-0.002766020729277
yhhJ,0.0209059006521678,-0.0228609840155289,0.0039455829055104,-0.0074437261646237,0.0061375828390139,-0.02054026097829,0.0085744085604171,0.0166572513098375,0.0072772261815948,-0.005859815132518,-0.0315080047827286,0.0040470838179909,-0.0041343754440208,-0.0074143270972354,-0.0099751028390464,-0.0114667758946551,-1.09952895295778e-05,0.0042283832405486,-0.0236365152782489,-0.0018039517372944,0.0050593728256916,-0.012124407091956,-0.0005053290962718,0.0079441593162547
yhhK,0.0606943993221731,,,,0.0004484417281773,-0.0624021457646243,,,,,0.0587395165000294,,,,,,-0.149397568609397,,,-0.135562902788073,,,,
yhhL,-0.033585433243225,,-0.001272092735161,,0.0303024883380278,-0.0073662163214309,0.0310380244324699,-0.0188297039264152,,-0.0258570929260818,,,-0.0187956012186499,,0.0387003721436353,0.0205163093652652,0.0202269297769096,0.0355491341444678,,,,0.0062768142726184,0.0113285828480171,
yhhM,0.009832573720479,-0.0348484726665252,0.0169715775807481,-0.0041769474457546,,0.0134922893811335,0.0311995264706448,0.0028267730972402,-0.005213947686103,-0.0511515747431712,-0.0030204632823298,-0.0286071245825612,-0.0013174478136761,0.0095076792627858,,-0.0131123600502195,,,0.0071016313918362,0.0066205542886767,,,0.0185335906553734,
yhhN,-0.0158024708774476,-0.0055459980734738,-0.0001446273932919,-0.0157467237275893,-0.0068621969341408,-0.0326829430719691,0.0032026862332771,-0.0219735405909116,-0.0153735983082685,-0.0458445918321338,-0.0023554444145664,-0.0028518604569163,-0.0510092834810126,0.0389167256532976,0.0043181448559947,-0.0238184643113898,0.0094047240136707,-0.0025326199811456,0.0010342292995475,0.0145626280875299,0.0123710485033093,0.0086340152833325,-0.0179651555582217,-0.0083893941049735
yhhQ,-0.0060606072689283,-0.010631683772842,0.0057557902301144,,-0.0108665161419244,0.0109372068060364,0.01067570282261,-6.16151331362302e-05,-0.0065457045831661,0.0082976502846915,4.67919425892353e-05,-0.0021390732026356,0.0010097293630904,,0.0013024566184521,-0.0141639743093038,0.001083772261654,,-0.0075124207527528,0.0014145568537942,0.003689142979287,0.0018717132047844,-0.010232251107334,
yhhS,0.0119788338115855,0.0144077736375796,0.0096696306270284,-0.0086137689467859,-0.0037077877339272,-0.0006635685421917,0.0143325612999951,-0.0119423284982561,0.0069274521594462,-0.0056758392555666,0.0003999301118095,0.0043514494077137,-0.013207215078616,0.0031813810501643,0.0015871814326677,-0.009285688796135,0.0097359359864493,0.0050310300356111,0.0139160128810968,0.0189276350642352,0.0099581600065673,0.003019367201513,0.0047862064156185,0.0073413899514432
yhhT,0.001336743842523,0.0106402324629296,-0.0001706801888515,0.00339861268957,0.0096719935133313,0.0095886296779547,0.0120931964951472,0.0040197415272538,-0.0147681517028554,-0.0105802192498318,0.0027603937497016,0.002601152425293,-0.0498535626598643,0.0019601560427668,-0.0263255810190151,0.006881573665002,0.0009811462005033,-0.0050647748757593,0.0053570526963276,-0.0017447480996099,-0.0040703243122313,-0.0112741820368474,0.0013482437960523,0.00568040862233
yhhW,-0.0015792313219997,-0.0170237664063531,0.0056730871010268,-0.0005701093865628,-0.013584558901066,0.0114555786436525,-0.01507014838615,0.0032396758992651,-0.017393276860614,0.0057733857827987,0.0066392273473472,-0.0026118134928156,-0.025247154754054,-0.0061810977070447,-0.0043448765366241,,-0.0029598629521971,0.0069560631641689,,-0.006756866721456,-0.0052649089971289,0.0004939358275366,0.0072254482260054,0.0116619994648696
yhhX,-0.0058741202170354,-0.0002118481828216,0.0027259903398739,,-0.0054353634589126,-0.005274276884178,0.0069614023646416,-0.0031630927254841,,0.0018845753870211,0.0066243073422114,0.001947353609577,-0.011678575403117,,0.0001113944436766,-0.0066929039898631,-0.0213341474606155,-0.0008768118922427,-0.0108928501793681,0.0096884040070193,0.0096691268095231,-0.0013162560929401,-0.0187455491720314,
yhhY,0.0131513844311944,-0.0115321181344559,0.0201615677948085,0.0160573256100354,0.0006293964679393,0.0066037859141826,-0.0031250927095803,,0.0035905993305845,0.0087167381408536,-0.004447761942419,0.0071903984110874,-0.0184161335333743,-0.0307685624573075,-0.0099759712519474,-0.0064054264802464,,0.0020138316176358,-0.0071697239085132,-0.0058860896723526,,0.0054137344801612,0.0097220583958601,0.0096561146410976
yhhZ,0.0129617297060405,-0.0209405226954124,0.0045294809906395,-0.037569947415176,0.0038877193724091,-0.0032113495781368,0.0314870945021874,-0.002838015386523,0.0100524528582039,-0.0110090272351837,-0.0047104412013529,-0.0067424230242297,-0.0008358010748537,-0.0032705860177555,0.0092475418642984,0.0091911718166436,-0.0058924377681412,-0.0213796730241361,-0.0087878770775681,0.0019450562497898,,-0.0077399232145161,,
yhiD,-0.0185938577660175,-0.029499394590509,0.0149310748333879,0.0082596671869939,-0.0109808414432026,-0.0073554098651615,-0.0278830718745741,0.0029323951368804,0.0158199353806225,0.0235841161314813,0.0049495961921523,-0.0058948485794545,0.0061566542648022,0.0054091079353551,-0.0027759032782776,,-0.0006139103974696,-0.0110203406908295,-0.0295719862727151,-0.0269487090099915,-0.0213295970451185,,-0.0331671513531656,
yhiF,0.0324217508996215,,0.0095810741470802,,0.0078939744520294,-0.005172650054118,0.0348794193848344,-0.0109248774763057,,-0.022437775997124,0.0244705396665081,,-0.0293910133726752,,-0.0029224956964382,0.0103322802474188,,,-0.0035434784338653,,0.0060410857216889,-0.0015447389933411,-0.0117148587743171,
yhiI,-0.0079882296042946,0.015045373898856,0.0085916287184057,-0.0004786933886869,-0.0014375298149705,-0.0846215114187103,-0.0056621999803191,-0.0068473769554594,0.009703408562998,-0.0101006542473785,,-0.0135928600507115,-0.0137876314567556,,-0.0168890099830517,-0.0182553188747332,0.0079409117860923,,-0.0130047801043961,-0.0378850806048598,-0.0697287821028912,-0.0146235902285317,0.0094149849780153,-0.0462018695052566
yhiJ,-0.013355668713671,-0.0159747116139807,,-0.0057129240190047,-0.0030309566475531,-0.0066952215700548,-0.0068732804518551,0.0208796554361049,-0.0032653682603612,0.0175393860909032,0.0063683819116796,0.003763655405851,0.0045922374794682,0.004712070462725,-2.98523236991045e-06,0.008327330853533,-0.0051509389388305,-0.018334912375771,-0.0087132423504231,-0.0197404784645865,-0.0038357268448646,-0.0001990709432643,-0.0030465305865269,
yhiM,0.0023710781130159,0.029433180196165,0.0036880512538049,0.002210819284951,-0.0090267076877558,0.0032267451561283,0.007838051536163,0.0097950274807139,-0.0048835824782635,-0.0119200445684806,-0.0268286478745257,0.0035857943490874,-2.74609826786545e-05,-0.0067934792724857,0.0129864412318568,-0.0359232725930585,-0.0088752867152561,-0.0004919339122735,0.011565179917156,-0.0107287114455273,-0.0081088626227309,0.0028942816399558,-0.01669011055047,0.0021682143661539
yhiN,0.0283709605397944,0.0257304716753342,0.0183807880575362,-0.0396694163667324,0.0117003657374692,-0.005316671578301,-0.0021536995431754,0.0069005700404529,0.0241751354960741,-0.0014472100085859,-0.0131555084415198,-0.016885644649407,0.0004548028234118,0.0043976173820507,-0.0203094734671267,-0.0017014133367135,-0.0015030426028848,-0.0053252448946326,-0.0115467472150974,0.0043428528845964,0.0075900881529818,0.0118404322644257,-0.0076619125827868,-0.0007930674814015
yhiO,0.0095427893218513,,-0.0025375462274786,0.0009665776791991,0.0009377220378967,0.0149697789464227,-0.0129846853910462,0.0128819528278757,0.0124463824980388,0.0020616037779835,-0.0292430797792469,,-0.0016203109751486,0.0061873819825884,0.0153382685795968,-0.0133841268817681,-0.0091729345167503,-0.0195679331306591,0.0029026373201244,0.0063076694359984,-0.0034703078536304,,-0.0072058674014483,-0.0126502338539242
yhiP,0.0029677148221837,0.0062658171784166,-0.0050372135833948,0.0022479376205155,0.0022287595506698,0.0156206797947858,0.0045479126421988,-0.0037839724364222,-0.0030894469324798,0.0004339727896265,-0.0327799800230942,-0.0068247705407117,-0.0027618817950488,0.0065582359985288,-0.0100930350353034,0.0046355277394873,0.0042812310980802,-0.0058127576578935,0.0030003585251059,-0.0077674275283713,-0.0151587847892026,-0.0007162662259248,0.014673584323846,0.002695508332603
yhiQ,-0.0321259521072073,0.0060620092153219,0.00870576345649,-0.0356009859122223,-0.0805215910921302,-0.0126549532683411,-0.0107542918146172,-0.0327725399311178,-0.0636956898457182,-0.0164145933874349,-0.0178593616857735,,-0.022041086918328,-0.0207828356436466,0.0113138577790143,-0.0625258944559051,-0.0070654163992857,-0.0056353547113029,-0.0024200617624673,-0.0101509399818802,-0.0114858260967932,-0.14703608790284,,0.0124460699933884
yhiR,-0.0122021144548092,-0.0017192659698837,-0.0278942125215392,-0.022891322652826,0.0011197522318039,0.0106905073025862,0.0048664356157814,-0.0106528966583971,0.0084661075028157,0.0149873197870925,-0.0234293003049749,-0.0086129552813743,,-0.0024834086390372,0.0022945169407564,-0.0266785620421742,,-0.0082248588144709,0.0063837053398486,-0.0094430818060728,-0.0034694275904198,-0.0153657858725417,0.0072914263091514,-0.0060584965815793
yhjA,-0.0179150588422639,-0.0048231168520233,0.0036512303099175,-0.0049217216646775,-0.0016984745444435,-0.0001620051951042,-0.0137514430458521,-0.0070816764502142,-0.0026151305572597,-0.0025779937704042,-0.0032289415888321,,0.000769672008324,0.0054554168226335,-0.0006234997675927,-0.0211188602841296,-0.0296217017284471,-0.0060959149612617,,0.0024570022395382,0.0016080703333857,-0.0549192747375271,-0.0099248365361504,0.0016160848179945
yhjB,-0.0031567573575853,-0.0059960547628722,-0.0089239578817318,0.003688734284223,0.0038334854908211,-0.0045332685071425,0.0135311943591006,0.01734332014271,-0.0065117676335326,-0.047597370033382,-0.0158540634737675,-0.0156504392753247,-0.0056684356247158,-0.0065251395164914,-0.0421389218702157,0.0002395186026382,0.0063185699248305,-0.0028734591963795,0.0032355833629378,0.0036635081476609,0.0044435257181611,0.0001359130110891,0.0017158742636088,-0.0118651321318931
yhjC,0.0191732741072957,-0.0001370050531209,-0.0008982609749523,-0.002008219557516,0.0005786939151704,-0.017509087430513,0.0085590440442633,-0.0114473414011665,-0.0035311926358884,-0.0196729123916855,0.000281927990368,-0.0066858051406239,0.0213140456233604,0.002222793989043,-0.0007806168392479,-0.0278801715084071,-0.0278614260558124,-0.0061513453847038,-0.0086371291866543,-0.0253998165263468,0.000487652436075,-0.0052590629870189,-0.0020456979983412,0.0065894021231181
yhjD,0.0157172570092303,0.0038064108505431,-0.0056772733005867,0.0091384694083305,0.0111426657222446,0.0010518775713688,0.0075184291095916,0.0107039929098741,-0.0152442994513414,-0.0049190118610735,0.0056903563333422,-0.0123026094195189,-9.73673467893039e-05,-0.0232829439518559,0.0105109889583471,-0.0101680010273513,0.0043789155483114,-0.0358330759217699,-0.0095636251244303,-0.0030402951102776,-0.008725008819102,0.0125964740005116,-0.0017563939082649,0.0036096903505423
yhjE,0.0117644978254473,0.0188679829899537,0.000376131839366,0.001627777322744,0.300249913930003,0.0032045368708302,-0.0224764406875616,3.08193244704025e-05,0.0005517696396054,0.0055460052132045,-0.0094883650751538,0.0005183544682981,-0.0025498100580729,-0.0052605397874986,-0.0038615041052123,-0.003362687592439,-0.0051523974338434,-0.0005994096828672,-0.0052247102208073,0.0038592288817503,-0.0019939738577054,-0.0064400608803019,0.0035510162889994,0.0059822189506533
yhjG,0.0031863502473249,-0.0151554096357604,0.0042514486407685,0.005774929603283,0.0042047233279322,0.0002150212709017,0.0008883887731587,-0.0083240295763909,0.0035251342929618,-0.0034915965520318,-0.0107684444119939,0.0063364509302427,0.0030935285864825,-8.8082323704315e-05,-0.0086095866393686,-0.0015640415021854,0.0077971583919467,-0.0070995155379321,0.0050359432426953,0.0143867273611464,0.0076911453782996,-0.0055393808040071,-0.0122447568835036,-0.0136447444878936
yhjH,0.0121139293485558,-0.0131055935617825,0.02441110143649,0.0024775948736976,-0.0009454932122059,0.0116640493835592,0.0029749116329411,-0.0035908689224259,-0.0019955431361106,-0.0181962306036607,-0.0016655149781976,-0.0027654909418039,-0.0108376186107502,,-0.0087732310393671,0.0043153935500647,0.0034200105776335,-0.0120552037910537,0.0073048158623371,-0.0011008458257604,0.0027555601818303,-0.0009587200931389,0.0041632427590916,-0.0078339595075387
yhjJ,0.0180952530575279,0.0129617010293818,-0.0504781743639194,-0.0459439953433348,,-0.0021150720623924,-0.0438863263422473,-0.0069364109037237,-0.0185218988131812,-0.0165613611490297,-0.0013904379737777,-0.0387983539568941,-0.0472905504277251,-0.0301232680253845,-0.0014968679072423,-0.0019004530110585,-0.237100108076099,-0.0712827800223463,-0.0001990806428378,-0.0268758203340499,,-0.0029790277223716,,
yhjK,0.0021290885243114,-0.0018995361686625,0.0057846111129056,0.000500881648996,0.0079433432938227,-0.0074783650650056,0.0141669941360394,0.0091961789707097,0.0149572486923155,0.0079054453405276,-0.0042548611932067,-0.0137499026951977,-0.0196937054259428,-0.0098900577867855,-0.0262299799185077,0.0107468081037812,0.0011447744698862,0.0061440884036058,0.008433832141556,0.011209275715397,0.0128737934245077,-0.000774877474157,,
yhjR,,0.0153260384350906,-0.0038096273771067,-0.0047965709736331,0.0048035745159118,,-0.0070617908028953,-0.0033179084426226,0.0078832786753499,-0.0034778926907547,,,-0.0200872332308303,-0.0044761488059266,-0.0831209583534386,,0.0059287061956043,-0.0167344152704528,,0.0107719555506597,-0.0070961844741574,0.0176943451285408,0.0273254190787452,0.0054755623438006
yhjV,0.0110230535292255,0.0029546547992649,0.0051164206969177,0.0142643052478333,0.0077605547196148,0.0047735277270517,-0.005111864145966,0.0004078353106762,0.0042576597788782,0.0054029225680252,-0.0058662526928758,0.007479133541605,-0.0059644350189087,-0.0070090802373829,0.005517138187134,0.0191733917887474,0.0052068446413687,0.0008206276961094,0.007012116615581,-0.0054585975907343,0.0085728807954957,0.0028931496932474,0.0087768286361197,-0.0072180214115355
yhjX,-0.0068591942577409,0.0128510079465378,0.0014963655795099,0.0125350307408445,-0.0087470701341146,0.0107711122560855,0.000165954470152,-0.0028232395013542,-0.0044743199929161,-0.0130813834626358,-0.0044069482976465,0.0070265242589375,-0.0013126534545499,-0.0071475832089599,-0.0024206777695164,-0.0048875549266564,-0.0074620935635009,-0.0086949277429532,-0.0062287194474881,-0.0002604364934555,-0.0222775588464707,0.0116123821750872,-0.190954293551751,-0.0764211708829218
yhjY,-0.0042429382815781,0.0105582224098789,0.0093383902615282,-0.0104885817932103,0.0052986112805993,-0.0029442393029164,-0.0008325810660912,-0.0161954037929486,0.0032094184463097,0.0040101026135518,0.0013587436031441,-0.17466146761612,-0.0056315379476937,0.0065046715249302,0.0068164973774942,-0.0024660669308748,-0.0195813752863673,-0.0247533975228849,-0.0016157111586054,0.0022486297926432,-0.0029650316859567,-0.0753294471138197,-0.0451365947155012,0.006121213741341
yiaA,-0.0011666966961567,-0.005811405380803,0.0064910000705323,0.0025830430080298,0.0022747306638639,0.0015149145545477,-0.0200777111549005,-0.0025979908544977,-0.0075804741002971,0.0179096479314057,-7.87446788507829e-05,-0.0141389707348639,-0.003872174722775,,-0.0073782027107233,,-0.0243147815086261,-0.0023532128738705,-0.0098751326518086,-0.0511120986880998,-0.0011326794195064,,0.0037265585810341,0.0108565573275243
yiaB,-0.0174822310417934,0.0023567534149108,0.0037579118786666,-0.0015131121686297,-0.0030937355086305,0.000753577993426,-0.0378588133446506,-0.0033660475677584,-0.0055377482980494,-0.0075041610108929,,-0.0126961139398298,-0.0127043895876292,-0.0030912304575055,0.0116922592504437,,-0.0062772367607028,-0.005093959075562,0.0051548819485859,-0.0066059329587738,-0.0040836252166645,-0.0039560693954946,-0.0135972329320772,
yiaC,0.0172895258544981,0.004613523934828,0.0116343341448101,0.0137604869785975,0.0108714076001463,-0.0121708325316365,-0.0025028839673441,,-0.0139807483214588,-0.0047207118437898,-0.0058919740234721,-0.0067777934592547,-0.0326326337186511,-0.0029566749942573,,-0.0146603413090471,-0.0096443158041836,-0.0002021360566904,0.0025732228704313,0.0030284682566618,-0.0229703467571958,-0.0032974947187596,0.001676736139534,
yiaD,0.0079666835229274,0.0091023610639316,0.0077206985449219,-0.0090312981307819,-0.0120721441172112,-0.0001923208464571,-0.0059658153393039,0.0146865609882097,0.0104895182119073,-0.005175328131556,0.0092676797718767,-0.0090953137474026,-0.0226391758376277,-0.0431141754057984,-0.0037741534151744,-0.0160733136624221,-0.0127670958803122,-0.0143221727389496,-0.0164377163958939,0.0021851284672381,-0.0105050594806354,,0.0083672538146577,-0.0127319757612188
yiaF,-0.0046444924603861,-0.018480839128055,-0.0388268749484639,0.0014969336178343,-0.0074233148816279,0.0058907675641631,-0.0201595535533629,0.0020354333917193,-0.0024718086466388,-0.018442596511594,0.0002277114964859,0.0143930797221552,-0.0079644172731256,0.0032679386074979,-0.010667329661991,-0.0112941157877054,-0.0336231109646401,-0.0161392170982107,-0.004335100036448,-0.0084551094856796,-0.0350742405401845,0.0069466708679463,0.0081769653610658,-0.0126418900918445
yiaG,-0.0019880937384206,-0.0078360843397836,0.0117097199266609,-0.0249916871265369,0.0125948863618858,0.0049476212855797,,-0.0333335134149426,0.0268234523190242,0.0118290960388177,0.0138000640257992,,0.0283843039469272,,,-0.0072600380588146,-0.0001639981649281,,0.0240817689675036,-0.0023233387636373,,-0.0323702544028702,,
yiaH,0.0090505775432282,-0.0072004532853541,-0.0053984479229262,0.0041058408264719,0.012002301122926,-0.0039168029813027,9.08124824530668e-05,-0.0016037352161788,-0.0013152619397041,-0.0030385499960864,-0.003369103041707,0.0010568445061234,-0.0086960875367433,-0.0035477289855095,-0.0050502324216849,-0.0017397906587514,-0.0236524049491161,-0.0155735407741009,-0.0110446561185317,0.0006552228799175,-0.0056537293398319,-0.0002806725817457,0.0006143212740239,0.0076029197841995
yiaI,,-0.0020961924018025,0.0075799101417023,-0.0063906404932179,0.0221887583254734,,0.0243209723880674,-0.0320979654459356,0.025888601694839,0.0317870557515342,,-0.0197820492565391,-0.0243100798105405,0.0109692496844813,,0.0105415427468382,,,,0.0092308212314288,,,-0.0006290070129175,0.0103666773815115
yiaJ,0.0004454792214698,-0.003050357980899,-0.0115506485345273,-0.0212322656771676,-0.0160485097667028,-0.0162679450472476,-0.0104813210233763,-0.0012286153572337,-0.0074038916545021,0.003067841853605,-0.003577673501538,-0.0306029176978614,-0.0190996026222496,0.0005025989085266,0.0005822411625058,-0.0408499608044484,-0.0104688764366664,-0.007666491772221,-0.0273717119157142,-0.0118105597604684,-0.0051860162494426,-0.0034499210111609,-0.0213349044621137,-0.0067165378611419
yiaK,-0.0172195269812885,0.0124846073678347,0.0086228127971748,-0.0100972040629252,0.0004513499936559,-0.0134706505818412,-0.0112387736571418,0.0080705325049468,-0.0031734911390082,0.0112728986050703,-0.0134668205217668,-0.0057398616920944,-0.0108548591031798,0.002598684475973,-0.001169679270685,-0.001083383735808,,-0.0016855671280046,0.0037197106448495,-0.0259361567903538,-0.0026671124520785,0.0031388520298186,0.0052212666717676,-0.0050529078075392
